source,search_query,county_query,search_town,search_town_norm,search_county,title,price_raw,rent_price,beds_raw,location_raw,listing_url,raw_card_text,date_scraped,scraped_at,source_search_url,combined_text,bedrooms,bathrooms,sqft,is_furnished_source,is_furnished_text_flag,is_furnished_final,title_clean,location_clean,location_norm,resolved_town_norm,resolved_town,resolved_county,location_resolution_source,actual_town_norm,actual_town,actual_county,actual_town_source,listing_town_norm,listing_town,listing_county,listing_town_source,modeling_town_norm,modeling_town,modeling_county,search_location_mismatch_flag,non_residential_flag,out_of_state_location_flag,outside_target_area_review_flag,rent_missing_flag,rent_nonpositive_flag,rent_iqr_lower_overall,rent_iqr_upper_overall,rent_iqr_outlier_overall_flag,rent_iqr_outlier_by_source_flag,rent_iqr_lower_by_source,rent_iqr_upper_by_source,quality_exclusion_flag,geography_exclusion_flag,baseline_exclusion_flag,rental_town_norm,assessor_town_norm,assessor_records,town_median_total_value,town_mean_total_value,town_median_building_value,town_median_land_value,town_median_building_size,town_median_lot_size
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,A fully furnished 2 bedroom condo with garage parking and and easy walk to shopping .,,2950.0,,,https://www.furnishedfinder.com/property/1002632_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Condo in South Portland, ME A fully furnished 2 bedroom condo with garage parking and and easy walk to shopping . A fully furnished 2 bedroom condo with garage parking and and easy walk to shopping . South Portland, ME Available Available $2,950 /month 2 Bedrooms 1.5 Bathrooms 2 bdr 1.5 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"A fully furnished 2 bedroom condo with garage parking and and easy walk to shopping .   House House icon Condo in South Portland, ME A fully furnished 2 bedroom condo with garage parking and and easy walk to shopping . A fully furnished 2 bedroom condo with garage parking and and easy walk to shopping . South Portland, ME Available Available $2,950 /month 2 Bedrooms 1.5 Bathrooms 2 bdr 1.5 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2.0,1.5,,1,1,1,A fully furnished 2 bedroom condo with garage parking and and easy walk to shopping .,,,,,,unresolved,,,,unresolved,CAPE ELIZABETH,Cape Elizabeth,Cumberland,search_query_fallback,CAPE ELIZABETH,Cape Elizabeth,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,CAPE ELIZABETH,CAPE ELIZABETH,996,204900.0,267076.57338965154,109000.0,84100.0,0.0,0.26999542
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,Inviting 1st Floor Apartment in Portland,,3500.0,,,https://www.furnishedfinder.com/property/763055_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Portland, ME Inviting 1st Floor Apartment in Portland Inviting 1st Floor Apartment in Portland Portland, ME Available Available $3,500 /month 2 Bedrooms 1 Bathroom 2 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"Inviting 1st Floor Apartment in Portland   House House icon Apartment in Portland, ME Inviting 1st Floor Apartment in Portland Inviting 1st Floor Apartment in Portland Portland, ME Available Available $3,500 /month 2 Bedrooms 1 Bathroom 2 bdr 1 ba Parking Utilities Included Utilities included WiFi",2.0,1.0,,1,0,1,Inviting 1st Floor Apartment in Portland,,,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,PORTLAND,PORTLAND,947,95870.0,244461.76949152543,41640.0,58500.0,0.0,0.351101995
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,3 Bedroom Apartment walking distance to Maine Medical Center,,4000.0,,,https://www.furnishedfinder.com/property/454049_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Portland, ME 3 Bedroom Apartment walking distance to Maine Medical Center 3 Bedroom Apartment walking distance to Maine Medical Center Portland, ME Available Available $4,000 /month 3 Bedrooms 1 Bathroom 3 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"3 Bedroom Apartment walking distance to Maine Medical Center   House House icon Apartment in Portland, ME 3 Bedroom Apartment walking distance to Maine Medical Center 3 Bedroom Apartment walking distance to Maine Medical Center Portland, ME Available Available $4,000 /month 3 Bedrooms 1 Bathroom 3 bdr 1 ba Parking Utilities Included Utilities included WiFi",3.0,1.0,,1,0,1,3 Bedroom Apartment walking distance to Maine Medical Center,,,,,,unresolved,,,,unresolved,CAPE ELIZABETH,Cape Elizabeth,Cumberland,search_query_fallback,CAPE ELIZABETH,Cape Elizabeth,Cumberland,False,False,False,False,False,False,500.0,3700.0,True,False,-225.0,4775.0,False,False,False,CAPE ELIZABETH,CAPE ELIZABETH,996,204900.0,267076.57338965154,109000.0,84100.0,0.0,0.26999542
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,2 room suite with private full bath and outdoor ba,,1200.0,,,https://www.furnishedfinder.com/property/438973_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"Room - House in South Portland, ME 2 room suite with private full bath and outdoor ba 2 room suite with private full bath and outdoor ba South Portland, ME Available Available $1,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"2 room suite with private full bath and outdoor ba   Room - House in South Portland, ME 2 room suite with private full bath and outdoor ba 2 room suite with private full bath and outdoor ba South Portland, ME Available Available $1,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,2 room suite with private full bath and outdoor ba,,,,,,unresolved,,,,unresolved,CAPE ELIZABETH,Cape Elizabeth,Cumberland,search_query_fallback,CAPE ELIZABETH,Cape Elizabeth,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,CAPE ELIZABETH,CAPE ELIZABETH,996,204900.0,267076.57338965154,109000.0,84100.0,0.0,0.26999542
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,"Large beautiful home, 10 minute walk to Maine Med",,2200.0,,,https://www.furnishedfinder.com/property/862348_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"Room - House in Portland, ME Large beautiful home, 10 minute walk to Maine Med Large beautiful home, 10 minute walk to Maine Med Portland, ME Available Available $2,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"Large beautiful home, 10 minute walk to Maine Med   Room - House in Portland, ME Large beautiful home, 10 minute walk to Maine Med Large beautiful home, 10 minute walk to Maine Med Portland, ME Available Available $2,200 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,"Large beautiful home, 10 minute walk to Maine Med",,,,,,unresolved,,,,unresolved,CAPE ELIZABETH,Cape Elizabeth,Cumberland,search_query_fallback,CAPE ELIZABETH,Cape Elizabeth,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,CAPE ELIZABETH,CAPE ELIZABETH,996,204900.0,267076.57338965154,109000.0,84100.0,0.0,0.26999542
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,Cozy home with generous sun-drenched kitchen,,3250.0,,,https://www.furnishedfinder.com/property/941982_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in South Portland, ME Cozy home with generous sun-drenched kitchen Cozy home with generous sun-drenched kitchen South Portland, ME Available Available $3,250 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"Cozy home with generous sun-drenched kitchen   House House icon Apartment in South Portland, ME Cozy home with generous sun-drenched kitchen Cozy home with generous sun-drenched kitchen South Portland, ME Available Available $3,250 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,Cozy home with generous sun-drenched kitchen,,,,,,unresolved,,,,unresolved,CAPE ELIZABETH,Cape Elizabeth,Cumberland,search_query_fallback,CAPE ELIZABETH,Cape Elizabeth,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,CAPE ELIZABETH,CAPE ELIZABETH,996,204900.0,267076.57338965154,109000.0,84100.0,0.0,0.26999542
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,Stylish Private 1BR in Portland,,2300.0,,,https://www.furnishedfinder.com/property/236737_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Portland, ME Stylish Private 1BR in Portland Stylish Private 1BR in Portland Portland, ME Available Available $2,300 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"Stylish Private 1BR in Portland   House House icon Apartment in Portland, ME Stylish Private 1BR in Portland Stylish Private 1BR in Portland Portland, ME Available Available $2,300 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",1.0,1.0,,1,0,1,Stylish Private 1BR in Portland,,,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,PORTLAND,PORTLAND,947,95870.0,244461.76949152543,41640.0,58500.0,0.0,0.351101995
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,"Stunning Downtown 2BR/2BA Loft (available Sept 1, 2026)",,4500.0,,,https://www.furnishedfinder.com/property/843481_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Condo in Portland, ME Stunning Downtown 2BR/2BA Loft (available Sept 1, 2026) Stunning Downtown 2BR/2BA Loft (available Sept 1, 2026) Portland, ME Available Available $4,500 /month 2 Bedrooms 2 Bathrooms 2 bdr 2 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"Stunning Downtown 2BR/2BA Loft (available Sept 1, 2026)   House House icon Condo in Portland, ME Stunning Downtown 2BR/2BA Loft (available Sept 1, 2026) Stunning Downtown 2BR/2BA Loft (available Sept 1, 2026) Portland, ME Available Available $4,500 /month 2 Bedrooms 2 Bathrooms 2 bdr 2 ba Parking Utilities Included Utilities included WiFi",2.0,2.0,,1,0,1,"Stunning Downtown 2BR/2BA Loft (available Sept 1, 2026)",,,,,,unresolved,,,,unresolved,CAPE ELIZABETH,Cape Elizabeth,Cumberland,search_query_fallback,CAPE ELIZABETH,Cape Elizabeth,Cumberland,False,False,False,False,False,False,500.0,3700.0,True,False,-225.0,4775.0,False,False,False,CAPE ELIZABETH,CAPE ELIZABETH,996,204900.0,267076.57338965154,109000.0,84100.0,0.0,0.26999542
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,New Unit,,3500.0,,,https://www.furnishedfinder.com/property/987201_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Cottage in Peaks Island, ME New Unit New Unit Peaks Island, ME Available Available $3,500 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"New Unit   House House icon Cottage in Peaks Island, ME New Unit New Unit Peaks Island, ME Available Available $3,500 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,0,1,New Unit,,,,,,unresolved,,,,unresolved,CAPE ELIZABETH,Cape Elizabeth,Cumberland,search_query_fallback,CAPE ELIZABETH,Cape Elizabeth,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,CAPE ELIZABETH,CAPE ELIZABETH,996,204900.0,267076.57338965154,109000.0,84100.0,0.0,0.26999542
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,Charming Apartment Rentals in Portland ME -...,,4000.0,,,https://www.furnishedfinder.com/property/613697_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Portland, ME Charming Apartment Rentals in Portland ME -... Charming Apartment Rentals in Portland ME -... Portland, ME Available Available $4,000 /month 4 Bedrooms 1 Bathroom 4 bdr 1 ba Parking Utilities Included Utilities included",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"Charming Apartment Rentals in Portland ME -...   House House icon Apartment in Portland, ME Charming Apartment Rentals in Portland ME -... Charming Apartment Rentals in Portland ME -... Portland, ME Available Available $4,000 /month 4 Bedrooms 1 Bathroom 4 bdr 1 ba Parking Utilities Included Utilities included",4.0,1.0,,1,0,1,Charming Apartment Rentals in Portland ME -...,,,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,True,False,False,False,False,False,500.0,3700.0,True,False,-225.0,4775.0,False,False,False,PORTLAND,PORTLAND,947,95870.0,244461.76949152543,41640.0,58500.0,0.0,0.351101995
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,Fully Furnished Waterfront Condo in South Portland,,2250.0,,,https://www.furnishedfinder.com/property/908425_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Condo in South Portland, ME Fully Furnished Waterfront Condo in South Portland Fully Furnished Waterfront Condo in South Portland South Portland, ME Available Available $2,250 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed WiFi",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"Fully Furnished Waterfront Condo in South Portland   House House icon Condo in South Portland, ME Fully Furnished Waterfront Condo in South Portland Fully Furnished Waterfront Condo in South Portland South Portland, ME Available Available $2,250 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Pets Allowed WiFi",1.0,1.0,,1,1,1,Fully Furnished Waterfront Condo in South Portland,,,SOUTH PORTLAND,South Portland,Cumberland,title,SOUTH PORTLAND,South Portland,Cumberland,title,SOUTH PORTLAND,South Portland,Cumberland,title,SOUTH PORTLAND,South Portland,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,SOUTH PORTLAND,SOUTH PORTLAND,1000,77700.0,134593.4934934935,145800.0,77700.0,,0.16514
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,Higgins Beach Winter Rental,,2200.0,,,https://www.furnishedfinder.com/property/926431_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon House in Scarborough, ME Higgins Beach Winter Rental Higgins Beach Winter Rental Scarborough, ME Available Available $2,200 /month 2 Bedrooms 2 Bathrooms 2 bdr 2 ba Pets Allowed Utilities Included Utilities included",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"Higgins Beach Winter Rental   House House icon House in Scarborough, ME Higgins Beach Winter Rental Higgins Beach Winter Rental Scarborough, ME Available Available $2,200 /month 2 Bedrooms 2 Bathrooms 2 bdr 2 ba Pets Allowed Utilities Included Utilities included",2.0,2.0,,1,0,1,Higgins Beach Winter Rental,,,,,,unresolved,,,,unresolved,CAPE ELIZABETH,Cape Elizabeth,Cumberland,search_query_fallback,CAPE ELIZABETH,Cape Elizabeth,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,CAPE ELIZABETH,CAPE ELIZABETH,996,204900.0,267076.57338965154,109000.0,84100.0,0.0,0.26999542
furnished_finder,Cape Elizabeth,Cumberland,Cape Elizabeth,CAPE ELIZABETH,Cumberland,Modern Luxury Living in Portland - Beautiful 3-Bedroom Apartment with Prime Amenities and Ideal Location,,3500.0,,,https://www.furnishedfinder.com/property/716367_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Portland, ME Modern Luxury Living in Portland - Beautiful 3-Bedroom Apartment with Prime Amenities and Ideal Location Modern Luxury Living in Portland - Beautiful 3-Bedroom Apartment with Prime Amenities and Ideal Location Portland, ME Available Available $3,500 /month 3 Bedrooms 1 Bathroom 3 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:46:19,https://www.furnishedfinder.com/housing/us--me--cape-elizabeth,"Modern Luxury Living in Portland - Beautiful 3-Bedroom Apartment with Prime Amenities and Ideal Location   House House icon Apartment in Portland, ME Modern Luxury Living in Portland - Beautiful 3-Bedroom Apartment with Prime Amenities and Ideal Location Modern Luxury Living in Portland - Beautiful 3-Bedroom Apartment with Prime Amenities and Ideal Location Portland, ME Available Available $3,500 /month 3 Bedrooms 1 Bathroom 3 bdr 1 ba Parking Utilities Included Utilities included WiFi",3.0,1.0,,1,0,1,Modern Luxury Living in Portland - Beautiful 3-Bedroom Apartment with Prime Amenities and Ideal Location,,,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,title,PORTLAND,Portland,Cumberland,True,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,PORTLAND,PORTLAND,947,95870.0,244461.76949152543,41640.0,58500.0,0.0,0.351101995
furnished_finder,Cumberland,Cumberland,Cumberland,CUMBERLAND,Cumberland,Brand New One Bedroom,,2500.0,,,https://www.furnishedfinder.com/property/933036_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"House House icon Apartment in Cumberland Center, ME Brand New One Bedroom Brand New One Bedroom Cumberland Center, ME Available Available $2,500 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba",2026-06-19,2026-06-19 21:46:25,https://www.furnishedfinder.com/housing/us--me--cumberland,"Brand New One Bedroom   House House icon Apartment in Cumberland Center, ME Brand New One Bedroom Brand New One Bedroom Cumberland Center, ME Available Available $2,500 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba",1.0,1.0,,1,0,1,Brand New One Bedroom,,,,,,unresolved,,,,unresolved,CUMBERLAND,Cumberland,Cumberland,search_query_fallback,CUMBERLAND,Cumberland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,CUMBERLAND,CUMBERLAND,990,137800.0,197047.3404255319,0.0,4100.0,0.0,1.46999502
furnished_finder,Cumberland,Cumberland,Cumberland,CUMBERLAND,Cumberland,One bedroom for rent in two bedroom condo,,1000.0,,,https://www.furnishedfinder.com/property/891482_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"Room - Condo in Cumberland Center, ME One bedroom for rent in two bedroom condo One bedroom for rent in two bedroom condo Cumberland Center, ME Available Available $1,000 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",2026-06-19,2026-06-19 21:46:25,https://www.furnishedfinder.com/housing/us--me--cumberland,"One bedroom for rent in two bedroom condo   Room - Condo in Cumberland Center, ME One bedroom for rent in two bedroom condo One bedroom for rent in two bedroom condo Cumberland Center, ME Available Available $1,000 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi Washer and dryer",1.0,1.0,,1,0,1,One bedroom for rent in two bedroom condo,,,,,,unresolved,,,,unresolved,CUMBERLAND,Cumberland,Cumberland,search_query_fallback,CUMBERLAND,Cumberland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,CUMBERLAND,CUMBERLAND,990,137800.0,197047.3404255319,0.0,4100.0,0.0,1.46999502
furnished_finder,Cumberland,Cumberland,Cumberland,CUMBERLAND,Cumberland,Beautiful Furnished Room,,1100.0,,,https://www.furnishedfinder.com/property/937023_1?moveDate=%7B%22in%22%3A%222026-06-20%22%7D&budget=%7B%7D&filters=%7B%7D,"Room - House in Cumberland Center, ME Beautiful Furnished Room Beautiful Furnished Room Cumberland Center, ME Available Available $1,100 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",2026-06-19,2026-06-19 21:46:25,https://www.furnishedfinder.com/housing/us--me--cumberland,"Beautiful Furnished Room   Room - House in Cumberland Center, ME Beautiful Furnished Room Beautiful Furnished Room Cumberland Center, ME Available Available $1,100 /month 1 Bedroom 1 Bathroom 1 bdr 1 ba Parking Utilities Included Utilities included WiFi",1.0,1.0,,1,1,1,Beautiful Furnished Room,,,,,,unresolved,,,,unresolved,CUMBERLAND,Cumberland,Cumberland,search_query_fallback,CUMBERLAND,Cumberland,Cumberland,False,False,False,False,False,False,500.0,3700.0,False,False,-225.0,4775.0,False,False,False,CUMBERLAND,CUMBERLAND,990,137800.0,197047.3404255319,0.0,4100.0,0.0,1.46999502
